id,event_date,event_summary,source_quote,core_sentence,category,event_type,intensity,actor_raw_names,actor_normalized_names,actor_countries,recipient_raw_names,recipient_normalized_names,recipient_countries,third_party_raw_names,third_party_normalized_names,third_party_countries,location_raw_names,location_normalized_names,location_countries,article_count,article_links
"cff268a0dd2f","2026-06-25","Israeli Prime Minister Benjamin Netanyahu and Defense Minister Israel Katz announced that Israel will maintain a long-term military presence in southern Lebanon, reaffirming their commitment to security zones in Lebanon, Syria, and Gaza. This decision is aimed at safeguarding Israel's security and protecting border communities from threats posed by groups such as Hezbollah and Hamas.","Netanyahu said Israeli forces would remain in the security zone in southern Lebanon for as long as necessary to safeguard Israel’s security and ensure the safety of communities along its northern border.","Israel COOPERATE Lebanon, Syria, and Gaza","COOPERATION","COOPERATE","0.8","Israel","Israel","Israel (83)","Lebanon; Syria; Gaza","Lebanon; Syria; Gaza","Lebanon (95); Syria (169); Palestine (195)","Hezbollah; Hamas","Hezbollah; Hamas","Lebanon (95); Palestine (195)","southern Lebanon; Lebanon; Syria; Gaza","","Lebanon (95); Lebanon (95); Syria (169); Palestine (195)","1",""
"06e82bbda4b6","2026-06-25","Israeli Defence Minister Israel Katz announced that Israel has set no timetable for withdrawing its forces from Lebanon, Gaza, and Syria during a graduation ceremony at a military academy. This statement comes amid ongoing US-brokered talks between Israeli and Lebanese officials in Washington, and follows recent Israeli military actions, including airstrikes in Lebanon and troop deployments in the south.","We must remain in the security zone in Lebanon, in Syria, and in Gaza, and not for a limited time, in order to defend our residents and communities from there against jihadist elements.","Israel ACCUSE Lebanese authorities and Syria","CONFLICT","ACCUSE","-0.2","Israel","Israel","Israel (83)","Lebanese authorities; Syria","Lebanese authorities; Syria","Lebanon (95); Syria (169)","United States; Israeli Defense Minister Israel Katz","United States; Israel Defense Minister Israel Katz","USA (185); Israel (83)","Military academy; Lebanon; Gaza; Syria","","Israel (83); Lebanon (95); Palestine (195); Syria (169)","1",""
"153fdb7f33ba","2026-06-24","The Israeli military conducted an airstrike in southern Lebanon targeting a vehicle carrying suspected Hezbollah operatives. This action was taken after the vehicle crossed into the security zone established by Israel near the Ali al-Taher Ridge area, which was deemed a threat to Israeli Defense Forces (IDF) troops in the region.","The Israel Defense Forces (IDF) on Wednesday said a vehicle carrying suspects crossed into the 'security zone' established by Israel in southern Lebanon near the Ali al-Taher Ridge area and was deemed a threat to troops operating in the region.","Israeli military ASSAULT suspected Hezbollah operative","CONFLICT","ASSAULT","-0.9","Israeli military","Israeli military","Israel (83)","Suspected Hezbollah operative","Suspected Hezbollah operative","Lebanon (95)","","","","Southern Lebanon; Ali al-Taher Ridge area","","Lebanon (95); Lebanon (95)","1",""
"fbd0a23aeac5","2026-06-24","Israeli troops and aircraft conducted strikes against two armed Hezbollah terrorists near the Ali al-Taher Ridge in Southern Lebanon, identifying them as an immediate threat. This action was taken to prevent harm to Israeli civilians and IDF soldiers, as stated by the Israel Defense Forces.","Israeli troops and aircraft struck two armed Hezbollah terrorists near the Ali al-Taher Ridge in Southern Lebanon on Wednesday after identifying them as an immediate threat, according to the Israel Defense Forces.","Israeli troops and aircraft ASSAULT Hezbollah terrorists","CONFLICT","ASSAULT","-0.9","Israeli troops; Israeli aircraft","Israeli troops; Israeli aircraft","Israel (83); Israel (83)","Hezbollah terrorists","Hezbollah","Lebanon (95)","Israeli civilians; Israel Defense Forces; IDF soldiers","Israeli civilians; Israeli military; IDF soldiers","Israel (83); Israel (83); Israel (83)","Ali al-Taher Ridge, Southern Lebanon","","Lebanon (95)","1",""
"a74f3d3ab94c","2026-06-23","Israel is proposing a pilot program for a limited withdrawal of the Israel Defense Forces (IDF) from parts of southern Lebanon during US-mediated talks in Washington. The proposal aims to allow Lebanese forces to enter the area under American supervision, testing Lebanon's ability to assume security control while Israel retains strategic positions.","Israel is expected to propose a limited withdrawal from part of southern Lebanon during US-mediated talks in Washington, as Iran warned that renewed Israeli attacks in Beirut and southern Lebanon would cross Tehran’s 'red line.'","Israel REQUEST Lebanon","CONFLICT","REQUEST","-0.2","Israel","Israel","Israel (83)","Lebanon","Lebanon","Lebanon (95)","United States; Israel Defense Forces","United States; Israeli military","USA (185); Israel (83)","Washington; southern Lebanon","","USA (185); Lebanon (95)","1",""
"559518701673","2026-06-23","Israeli forces opened fire in Nabatieh al-Fawqa, southern Lebanon, killing two young men and wounding two others. This incident occurred despite an ongoing ceasefire and followed two days of relative calm, raising concerns about the stability of the truce brokered by the United States.","Israeli fire killed two young men and wounded two others in Nabatieh al-Fawqa in southern Lebanon on Tuesday, following two days of relative calm in the country amid a fragile truce, Lebanon's National News Agency (NNA) reported.","Israeli forces ASSAULT young men in Nabatieh al-Fawqa","CONFLICT","ASSAULT","-0.9","Israeli forces","Israeli military","Israel (83)","Young men in Nabatieh al-Fawqa","Individuals in Nabatieh al-Fawqa","Lebanon (95)","United States","United States","USA (185)","Nabatieh al-Fawqa","","Lebanon (95)","1",""
"fba74669dd14","2026-06-23","Israeli soldiers opened fire at a group of people in the al-Deir neighbourhood of Nabatieh al-Fawqa, southern Lebanon, resulting in the deaths of two individuals. This incident marks the first reported fatalities from Israeli fire in Lebanon in three days, occurring during a period of relative ceasefire between Hezbollah and Israeli forces.","Israeli gunfire killed two people in southern Lebanon on Tuesday (June 23, 2026), Lebanon’s Civil Defence and state media said, the first reported fatalities resulting from Israeli fire in Lebanon in three days.","Israeli soldiers ASSAULT group of people in al-Deir neighborhood, Nabatieh al-Fawqi, southern Lebanon","CONFLICT","ASSAULT","-0.9","Israeli soldiers","Israeli troops","Israel (83)","Group of people in al-Deir neighborhood","Group of people in al-Deir neighborhood","Lebanon (95)","Hezbollah; Israeli forces","Hezbollah; Israeli military","Lebanon (95); Israel (83)","al-Deir neighborhood, Nabatieh al-Fawqa, southern Lebanon","","Lebanon (95)","1",""
"9d3994db81e2","2026-06-23","Israeli troops killed two individuals in the town of Nabatieh al-Fawqa, southern Lebanon, during an incident involving alleged Hezbollah operatives. This event marks the first fatalities reported since the ceasefire was established, which is crucial for ongoing regional peace efforts involving Iran and the US.","Israeli troops have killed two people in southern Lebanon, in the first reported fatalities since Sunday.","Israeli troops ASSAULT Hezbollah operatives and individuals in Nabatieh al-Fawqa","CONFLICT","ASSAULT","-0.9","Israeli troops","Israeli troops","Israel (83)","Hezbollah operatives; Individuals in Nabatieh al-Fawqa","Hezbollah; Individuals in Nabatieh al-Fawqa","Lebanon (95); Lebanon (95)","Iran; United States","Iran; United States","Iran (80); USA (185)","Nabatieh al-Fawqa; Southern Lebanon","","Lebanon (95); Lebanon (95)","1",""
"14caf117d92e","2026-06-23","Israeli troops opened fire in southern Lebanon, resulting in the deaths of two individuals and injuries to two others. The incident occurred near the city of Nabatieh while the victims were near an excavator unblocking a road, amidst a fragile truce that had been in place for two days.","Two men were killed when Israeli soldiers 'opened fire with their machine-guns in their direction while they were standing near an excavator that was unblocking a road' in a town near the city of Nabatieh, Lebanon’s National News Agency (NNA) reported on Tuesday.","Israeli troops ASSAULT Civilians in southern Lebanon","CONFLICT","ASSAULT","-0.9","Israeli troops","Israeli troops","Israel (83)","Civilians in southern Lebanon","Lebanese civilians","Lebanon (95)","","","","Southern Lebanon; Near Nabatieh","","Lebanon (95); Lebanon (95)","1",""
"2c1caecd8a0c","2026-06-21","Lebanon's Culture Minister Ghassan Salame reported that several historic and cultural landmarks in southern Lebanon, including the UNESCO World Heritage Site in Tyre, were damaged during Israel's military campaign against Hezbollah. This assessment follows a ceasefire that took effect about a week prior, and it highlights the significant damage to archaeological and historic sites due to ongoing conflict.","Several historic and cultural landmarks across southern Lebanon have been damaged or destroyed during Israel’s nearly four-month military campaign against Hezbollah, according to Lebanon’s Culture Minister Ghassan Salame.","Israel ASSAULT Lebanon and Hezbollah","CONFLICT","ASSAULT","-0.9","Israel","Israel","Israel (83)","Lebanon; Hezbollah","Lebanon; Hezbollah","Lebanon (95); Lebanon (95)","","","","Southern Lebanon; Tyre","","Lebanon (95); Lebanon (95)","1",""
"37ab6d1c9d36","2026-06-21","The Israeli Defense Minister Israel Katz announced that Israeli troops would continue operating without restrictions in a security zone established in southern Lebanon, which extends roughly 10 kilometers into Lebanese territory. This decision is part of Israel's strategy to act against any threats encountered in Lebanon, and the military presence will remain indefinitely.","There has never been, and there is currently no restriction on IDF soldiers in Lebanon from acting to eliminate threats.","Israel Defense Minister Israel Katz MOBILIZE Lebanon","CONFLICT","MOBILIZE","-0.6","Israel Defense Minister Israel Katz","Israel Defense Minister Israel Katz","Israel (83)","Lebanon","Lebanon","Lebanon (95)","","","","southern Lebanon; Lebanese territory","","Lebanon (95); Lebanon (95)","1",""
"505182254795","2026-06-20","Israeli Prime Minister Benjamin Netanyahu reaffirmed Israel's commitment to maintaining its security and its strategic objectives while emphasizing the importance of the relationship with the United States. He stated that Israel would continue military operations against Hamas in Gaza and Hezbollah in Lebanon, asserting control over more than 60 percent of Gaza.","Netanyahu further said Israel would maintain its hold over areas it has secured and vowed to continue military operations against Hamas in Gaza and Hezbollah in Lebanon.","Benjamin Netanyahu AGREE Hamas and Hezbollah","COOPERATION","AGREE","0.5","Benjamin Netanyahu","Benjamin Netanyahu","Israel (83)","Hamas; Hezbollah","Hamas; Hezbollah","Palestine (195); Lebanon (95)","United States","United States","USA (185)","Gaza; Lebanon","","Palestine (195); Lebanon (95)","2",""
