id,event_date,event_summary,source_quote,core_sentence,category,event_type,intensity,actor_raw_names,actor_normalized_names,actor_countries,recipient_raw_names,recipient_normalized_names,recipient_countries,third_party_raw_names,third_party_normalized_names,third_party_countries,location_raw_names,location_normalized_names,location_countries,article_count,article_links
"151f0473d502","2026-07-26","President Donald Trump continues to implement his foreign policy strategies, which include a political confrontation with Iran and the imposition of tariffs on various countries. These actions have sparked significant debate among Republican leaders, the Democratic Party, and parts of the American judicial system regarding their effectiveness and appropriateness in achieving the administration's goals.","Two quintessential examples of President Trump’s policies are his political war against Iran and his tariff war against a large number of countries.","President Donald Trump SANCTIONED Iran and various countries","CONFLICT","SANCTION","-0.6","President Donald Trump","Donald Trump","USA (185)","Iran; Various countries","Iran; Multiple countries","Iran (80)","Republican leaders; Democratic Party; American judicial system","Republican leaders; Democratic Party; American judicial system","USA (185); USA (185); USA (185)","Immaterial","","Immaterial","1",""
"a1bac7952213","2026-07-25","The United States Central Command (CENTCOM) reported that US forces redirected 12 commercial vessels attempting to breach a naval blockade against Iran, disabled two vessels that failed to comply, and boarded two others for verification. This action took place in the Arabian Sea and the Gulf of Oman as part of ongoing efforts to enforce the blockade.","As of July 25, US forces had redirected 12 commercial vessels attempting to breach the blockade, disabled two that failed to comply and boarded two others to verify compliance, CENTCOM said in a statement on the social media platform X.","United States Central Command (CENTCOM) COERCE Iranian military","CONFLICT","COERCE","-0.6","United States Central Command (CENTCOM)","United States Central Command (CENTCOM)","USA (185)","Iranian military","Iranian military","Iran (80)","US forces; Commercial vessels","US forces; commercial vessels","USA (185)","Arabian Sea; Gulf of Oman","","Unknown; Unknown","1",""
"8521e3b78c20","2026-07-25","The Pentagon reportedly revived a plan to deploy thousands of troops into Iran to seize enriched uranium from its underground nuclear sites, specifically targeting Pickaxe Mountain. This action is being considered amidst concerns over Iran's nuclear capabilities and the leadership of Mojtaba Khamenei.","The White House is reportedly considering a complex plan to obtain enriched uranium from Iran's underground nuclear sites, specifically Pickaxe Mountain.","Pentagon MOBILIZE Iran","CONFLICT","MOBILIZE","-0.6","Pentagon","Pentagon","USA (185)","Iran","Iran","Iran (80)","Mojtaba Khamenei","Mojtaba Khamenei","Iran (80)","Pickaxe Mountain; Iran","","Iran (80); Iran (80)","1",""
"6f63812b3e2d","2026-07-24","On July 24, 2026, U.S. President Donald Trump announced a policy to finance damages to commercial ships and cargo in disputed waterways using seized Iranian assets. This directive has been met with strong condemnation from Iranian officials, who argue that it sets a dangerous precedent for sovereign asset confiscation.","Iranian officials have fired back with furious warnings after U.S. President Donald Trump declared that frozen Iranian assets under American control will be repurposed to cover physical damages sustained by commercial vessels and cargo in conflict-heavy shipping lanes.","Donald Trump ACCUSE Iranian officials","CONFLICT","ACCUSE","-0.3","Donald Trump","Donald Trump","USA (185)","Iranian officials","Iranian officials","Iran (80)","Commercial ships and cargo","Cargo ship","Unknown","Immaterial","","Immaterial","1",""
"3e8cb10b0be5","2026-07-24","The United States military fired on a merchant vessel in the Gulf of Oman that attempted to breach its blockade of Iranian ports. This action occurred amidst ongoing hostilities between the US and Iran, which have escalated over the past 13 nights.","The US military said Friday, July 24, that it fired on another merchant vessel that was trying to breach its blockade of Iranian ports.","United States military ASSAULT merchant vessel and Iranian military","CONFLICT","ASSAULT","-0.9","United States military","United States military","USA (185)","Merchant vessel; Iranian military","Merchant vessel; Iranian military","Iran (80)","Iranian Islamic Revolutionary Guard Corps","Iran's Revolutionary Guard","Iran (80)","Gulf of Oman","","Unknown","1",""
"473ec1422d40","2026-07-24","The United States ceased its air strikes on Iranian military targets, ending 13 consecutive nights of attacks. This decision was made to allow room for diplomatic efforts, contributing to a de-escalation of tensions in West Asia.","The rally came after the US stopped its air strikes on Iranian military targets late on July 24, ending 13 consecutive nights of attacks to allow room for diplomacy.","United States RETREAT Iranian military","COOPERATION","RETREAT","0.6","United States","United States","USA (185)","Iranian military","Iranian military","Iran (80)","","","","Immaterial","","Immaterial","1",""
"cb8d51d8b9b1","2026-07-24","The United States signaled plans for large-scale military strikes targeting Iran and Yemen's Houthi rebels amid rising tensions in the Middle East. This escalation comes as the Strait of Hormuz and the Red Sea shipping route show signs of being blocked, contributing to a surge in international oil prices.","Tensions in the Middle East are rising again as the United States has signaled large-scale military strikes targeting Iran and Yemen's Houthi rebels.","United States THREATEN Iran, Yemen, and Houthi rebels","CONFLICT","THREATEN","-0.6","United States","United States","USA (185)","Iran; Yemen; Houthi rebels","Iran; Yemen; Houthi rebels","Iran (80); Yemen (191); Yemen (191)","","","","Iran; Yemen; Houthi-controlled areas; Strait of Hormuz; Red Sea","","Iran (80); Yemen (191); Yemen (191)","1",""
"7c11669818ef","2026-07-24","US President Donald Trump announced a temporary halt to the planned expansion of US military strikes against Iran to allow for diplomatic negotiations regarding Iran's nuclear program and the reopening of the Strait of Hormuz. This decision was made following requests from countries involved in mediation efforts, with Trump emphasizing that military action remains an option if negotiations do not progress quickly.","Trump said he decided on Friday to pause the strikes after countries involved in mediation efforts urged him to give negotiations another opportunity.","US President Donald Trump AGREE Iran","COOPERATION","AGREE","0.5","US President Donald Trump","Donald Trump","USA (185)","Iran","Iran","Iran (80)","Countries involved in mediation efforts","Countries involved in mediation efforts","Unknown","Immaterial","","Immaterial","76",""
"25585119218b","2026-07-24","The U.S. military disabled the merchant vessel M/T Lavine in the Gulf of Oman after it attempted to breach the blockade of Iranian ports multiple times. This action was taken as part of ongoing tensions between the U.S. and Iran, with the U.S. Central Command indicating that the ship's crew had been warned but did not comply with commands.","American forces disabled the M/T Lavine in the Gulf of Oman after the ship attempted to run the blockade at least four times, Capt. Tim Hawkins, U.S. Central Command spokesman, told The Associated Press.","U.S. military ASSAULT M/T Lavie","CONFLICT","ASSAULT","-0.9","U.S. military","United States military","USA (185)","M/T Lavie","M/T Lavie","Iran (80)","Iran","Iran","Iran (80)","Gulf of Oman","","Unknown","5",""
"9ee18cbbc21e","2026-07-23","During a press conference following an ASEAN foreign ministers’ meeting in the Philippines, U.S. Secretary of State Marco Rubio stated that President Donald Trump seeks a harsher response than proportional retaliation against Iran, specifically referencing the Iranian Foreign Minister Abbas Araghchi's statement about Tehran's doctrine of 'an eye for an eye'. Rubio emphasized that the U.S. policy is more severe, indicating that Iran will face significant consequences.","Marco Rubio said Donald Trump wants a harsher response than ‘an eye for an eye’ against Iran.","U.S. Secretary of State Marco Rubio THREATEN Iran","CONFLICT","THREATEN","-0.6","U.S. Secretary of State Marco Rubio","Marco Rubio","USA (185)","Iran","Iran","Iran (80)","Donald Trump; Abbas Araghchi","Donald Trump; Abbas Araghchi","USA (185); Iran (80)","Philippines","","Philippines (136)","4",""
"1f00869fe7a6","2026-07-22","The U.S. military conducted airstrikes against Iranian military targets in the Gulf and Jordan, marking the 11th consecutive night of attacks aimed at degrading Iran's control over the Strait of Hormuz. This escalation occurred amidst ongoing diplomatic efforts in Pakistan to revive a collapsed ceasefire between the United States and Iran.","The U.S. military launched more airstrikes on Iran early Wednesday as Iran hit back against U.S. military targets in the Gulf and Jordan.","U.S. military ASSAULT Iranian military targets","CONFLICT","ASSAULT","-0.9","U.S. military","United States military","USA (185)","Iranian military targets","Iranian military targets","Iran (80)","","","","Gulf; Jordan; Strait of Hormuz","","Jordan (87)","2",""
