id,event_date,event_summary,source_quote,core_sentence,category,event_type,intensity,actor_raw_names,actor_normalized_names,actor_countries,recipient_raw_names,recipient_normalized_names,recipient_countries,third_party_raw_names,third_party_normalized_names,third_party_countries,location_raw_names,location_normalized_names,location_countries,article_count,article_links
"e69d55506d9e","2026-05-21","Hezbollah fighters targeted Israeli military positions and troop gatherings in southern Lebanon using rockets and explosive drones. The attacks specifically struck Israeli military vehicles and soldiers in the areas of Dibl, Rashaf, and Bayada, as well as additional military gatherings around Dibl and Hadatha.","Hezbollah said its fighters targeted Israeli military positions and troop gatherings in southern Lebanon with rockets and explosive drones.","Hezbollah ASSAULT Israeli military","CONFLICT","ASSAULT","-0.9","Hezbollah","Hezbollah","Lebanon (95)","Israeli military","Israeli military","Israel (83)","","","","southern Lebanon; Dibl; Rashaf; Bayada; Dibl; Hadath","","Lebanon (95); Lebanon (95); Lebanon (95); Lebanon (95); Lebanon (95); Lebanon (95)","1",""
"2babb5400685","2026-05-16","Hezbollah, a Lebanese militant group, launched a drone attack against the Ya’ara barracks in northern Israel. This action was part of ongoing hostilities despite a fragile ceasefire between Israel and Lebanon, with Hezbollah claiming the use of a 'swarm of attack drones' targeting Israeli military positions.","Lebanese militant group Hezbollah said on Saturday it launched a drone attack against a military position in northern Israel.","Hezbollah ASSAULT Israeli military positions","CONFLICT","ASSAULT","-0.9","Hezbollah","Hezbollah","Lebanon (95)","Israeli military positions","Israeli military positions","Israel (83)","","","","Ya'ara barracks, northern Israel","","Israel (83)","1",""
"e5e40271930a","2026-05-14","Lebanon's delegation is set to demand an immediate ceasefire from Israel during high-level talks in Washington. This diplomatic engagement aims to address ongoing clashes along the Lebanon-Israel border, particularly involving Hezbollah, despite a previously declared ceasefire that has not been effectively upheld.","Lebanon is set to demand an immediate ceasefire from Israel during high level talks in Washington, as fighting along the Lebanon Israel border continues despite a United States backed truce declared last month.","Lebanon's delegation REQUEST Israel","CONFLICT","REQUEST","-0.2","Lebanon's delegation","Lebanese delegation","Lebanon (95)","Israel","Israel","Israel (83)","Hezbollah","Hezbollah","Lebanon (95)","Washington","","USA (185)","1",""
"c19d6a3efba1","2026-05-11","Hezbollah intensified its use of First Person View (FPV) kamikaze drones in southern Lebanon, escalating the drone conflict with Israel. This development poses a significant challenge to ongoing diplomatic efforts aimed at stabilizing the Middle East following the Iran conflict.","Although a fragile ceasefire between Israel and Hezbollah was announced in April, both sides have intensified the use of First Person View kamikaze drones, transforming southern Lebanon into a testing ground for a new phase of asymmetric warfare.","Hezbollah ASSAULT Israel","CONFLICT","ASSAULT","-0.9","Hezbollah","Hezbollah","Lebanon (95)","Israel","Israel","Israel (83)","Iran","Iran","Iran (80)","southern Lebanon","","Lebanon (95)","1",""
"93f4dad09ad7","2026-05-11","Hezbollah conducted an explosive drone attack in southern Lebanon, resulting in the death of Israeli reservist Alexander Glovanyov, 47, and injuries to other soldiers. The Israeli military confirmed the attack amid ongoing tensions and military operations in the region, despite a ceasefire that had been in effect since mid-April.","An Israeli soldier was killed, and others were wounded in southern Lebanon in a Hezbollah explosive drone attack announced by the Israeli military on Monday.","Hezbollah ASSAULT Israeli reservist Alexander Glovinsky and Israeli soldiers","CONFLICT","ASSAULT","-0.9","Hezbollah","Hezbollah","Lebanon (95)","Israeli reservist Alexander Glovinsky; Israeli soldiers","Israeli reservist Alexander Glovinsky; Israeli troops","Israel (83); Israel (83)","","","","southern Lebanon","","Lebanon (95)","1",""
"a3d3562a72be","2026-05-11","A reservist soldier from the Israel Defence Forces, Warrant Officer Alexander Glovanyov, was killed during clashes with Hezbollah fighters along the Israel–Lebanon border. The incident involved Hezbollah launching multiple drones from Lebanese territory, one of which struck near Israeli positions, resulting in Glovanyov's fatal injury. This event highlights the increasing use of drones by Hezbollah in their asymmetric warfare strategy against Israel.","The Israeli military confirmed that a reservist soldier was killed during clashes with Hezbollah fighters in the south.","Hezbollah fighters ASSAULT Warrant Officer Alexander Glovanyov","CONFLICT","ASSAULT","-0.9","Hezbollah fighters","Hezbollah","Lebanon (95)","Warrant Officer Alexander Glovanyov","Warrant Officer Alexander Glovanyov","Israel (83)","","","","Israel-Lebanon border","","Unknown","1",""
"2c32f1fec140","2026-05-08","Hezbollah launched a barrage of several rockets at northern Israel, specifically targeting an Israeli military base south of Nahariya, in response to the killing of Ahmed Ghaleb Balout, the chief of Hezbollah's Radwan Force. The attack triggered sirens in the Western Galilee and Haifa Bay area, prompting tens of thousands to seek shelter, although there were no reports of injuries. The Israeli Defense Forces reported that one rocket was intercepted, while others landed in open areas.","Hezbollah took responsibility for the rocket fire, claiming to have targeted an Israeli military base south of Nahariya, and confirming that it was a response to the strike that targeted Balout.","Hezbollah ASSAULT Israeli military base south of Nahariya","CONFLICT","ASSAULT","-0.9","Hezbollah","Hezbollah","Lebanon (95)","Israeli military base south of Nahariya","Israeli military base south of Nahariya","Israel (83)","Ahmed Ghaleb Balout","Ahmed Ghaleb Balout","Lebanon (95)","Northern Israel; Near Nahariya; Western Galilee; Haifa Bay area","","Israel (83); Israel (83); Israel (83); Israel (83)","2",""
"59c95d1fe739","2026-05-06","Hezbollah launched explosive drones and several rockets targeting Israeli forces in southern Lebanon, resulting in injuries to two Israeli soldiers. The Israeli Army reported that its air force intercepted a hostile aerial target from Lebanon before it entered Israeli airspace. The attacks were described by Hezbollah as a response to Israeli violations of the ceasefire and attacks on Lebanese villages.","Hezbollah, for its part, said it carried out three separate attacks using drones and artillery shells. The group said it targeted two gatherings of Israeli soldiers and a newly established command center in southern Lebanon.","Hezbollah ASSAULT Israeli forces","CONFLICT","ASSAULT","-0.9","Hezbollah","Hezbollah","Lebanon (95)","Israeli forces","Israeli military","Israel (83)","","","","southern Lebanon; Lebanese villages; Israeli airspace","","Lebanon (95); Lebanon (95); Israel (83)","2",""
"0082231cf037","2026-05-06","Hezbollah targeted a group of Israeli soldiers in the southern Lebanese town of Qantara using an attack drone, claiming a direct hit. This action was taken in response to alleged Israeli violations of a ceasefire and strikes on villages in southern Lebanon that resulted in civilian casualties.","Hezbollah said it targeted a group of Israeli soldiers in the southern Lebanese town of Qantara using an attack drone, claiming a direct hit, according to a statement released by its media wing.","Hezbollah ASSAULT Israeli soldiers","CONFLICT","ASSAULT","-0.9","Hezbollah","Hezbollah","Lebanon (95)","Israeli soldiers","Israeli troops","Israel (83)","","","","Qantara","","Lebanon (95)","1",""
"3b8f1fb19c29","2026-05-06","Lebanese Prime Minister Nawaf Salam stated that it is premature to discuss any high-level meeting between Lebanon and Israel, emphasizing the low likelihood of such a meeting occurring soon. He indicated that establishing a ceasefire would be essential for any future negotiations between Lebanese and Israeli government representatives.","Lebanese Prime Minister Nawaf Salam said it is ⁠premature ⁠to talk of any high-level meeting between ⁠Lebanon and Israel, comments underlining the dim chances of one being held soon as hoped ​for by U.S. President Donald Trump.","Nawaf Salam ACCUSE Lebanon and Israel","CONFLICT","ACCUSE","-0.2","Nawaf Salam","Nawaf Salam","Lebanon (95)","Lebanon; Israel","Lebanon; Israel","Lebanon (95); Israel (83)","","","","Lebanon; Israel","","Lebanon (95); Israel (83)","1",""
"9f890ba12cf4","2026-05-06","Hezbollah launched missiles and drones at military bases in northern Israel in retaliation for an Israeli strike on Beirut's southern suburbs that killed a senior Hezbollah commander. The missile attack targeted a base south of Nahariya, while the drone strike targeted another base in northern Israel, both described as responses to ongoing Israeli attacks and violations of a ceasefire.","Hezbollah said it launched missiles and drones at military bases in Israel in retaliation for a recent attack on Beirut's southern suburbs and ongoing strikes in the south, where Lebanese authorities reported 11 people killed on Friday.","Hezbollah ASSAULT Israeli military bases in northern Israel","CONFLICT","ASSAULT","-0.9","Hezbollah","Hezbollah","Lebanon (95)","Israeli military bases in northern Israel","Israeli military bases","Israel (83)","","","","Northern Israel; Beirut; Nahariya","","Israel (83); Lebanon (95); Lebanon (95)","2",""
"c2831a77c3da","2026-05-04","Lebanese President Joseph Aoun stated that a security deal and an end to Israeli attacks are prerequisites for any meeting with Israeli Prime Minister Benjamin Netanyahu, which is being sought by Washington. Aoun emphasized that the timing is not appropriate for such a meeting until these conditions are met.","We must first reach a security agreement and stop the Israeli attacks on us before we raise the issue of a meeting between us.","Lebanese President Joseph Aoun REQUEST Israeli Prime Minister Benjamin Netanyahu","CONFLICT","REQUEST","-0.2","Lebanese President Joseph Aoun","Lebanese President Joseph Aoun","Lebanon (95)","Israeli Prime Minister Benjamin Netanyahu","Benjamin Netanyahu","Israel (83)","Washington","Washington","USA (185)","Immaterial","","Immaterial","1",""
"7e97765d99ac","2026-05-02","Lebanese President Joseph Aoun stated that a security deal and an end to Israeli attacks are prerequisites for any meeting with Israeli Prime Minister Benjamin Netanyahu. Aoun emphasized that the current timing is not suitable for such a meeting, highlighting the need for a security agreement first.","Aoun's office said in a statement that the president 'reiterated his view that the timing is not appropriate now for a meeting' with Netanyahu.","Lebanese President Joseph Aoun REQUESTED Israeli Prime Minister Benjamin Netanyahu","CONFLICT","REQUEST","-0.2","Joseph Aoun","Joseph Aoun","Lebanon (95)","Benjamin Netanyahu","Benjamin Netanyahu","Israel (83)","","","","","","","1",""
"a0aeced59d87","2026-05-01","Hezbollah launched a drone attack targeting Israeli occupation forces (IOF) in the northern Israeli settlement of Shomera, injuring at least 12 soldiers and setting a military vehicle ablaze. This incident is part of a broader escalation of hostilities, with the IOF also reporting casualties from drone strikes in southern Lebanon.","A Hezbollah drone injured at least 12 IOF soldiers in a northern Israeli settlement after it struck a military vehicle, the regime’s military said, highlighting the growing threat of fiber-optic-guided drones.","Hezbollah ASSAULT Israeli occupation forces (IOF)","CONFLICT","ASSAULT","-0.9","Hezbollah","Hezbollah","Lebanon (95)","Israeli occupation forces (IOF)","Israeli occupation forces (IOF)","Israel (83)","","","","Shomera; Southern Lebanon","","Israel (83); Lebanon (95)","1",""
